The robot has lost the wire!
Bus voltage is 23.160425186157227V
Enter "y" to restart driving loop, or "n" to quit: y
|     20 |            |            |   1394 |
|     18 |            |            |   1706 |
|     18 |            |            |   1934 |
|     18 |            |          █ |   2338 |
|     16 |            |          █ |   2747 |
|     16 |            |          █ |   3314 |
|     17 |            |          █ |   3835 |
|     18 |            |         ██ |   4300 |
|     20 |            |         ██ |   5048 |
|     17 |            |        ███ |   6032 |
|     16 |            |        ███ |   7331 |
|     19 |            |       ████ |   8454 |
|     17 |            |       ████ |   9267 |
|     18 |            |      █████ |  10088 |
|     17 |            |      █████ |  10668 |
|     18 |            |      █████ |  11054 |
|     19 |            |      █████ |  11207 |
|     20 |            |      █████ |  11428 |
|     16 |            |      █████ |  11517 |
|     18 |            |      █████ |  11542 |
|     17 |            |      █████ |  11596 |
|     16 |            |      █████ |  11501 |
|     19 |            |      █████ |  11162 |
|     21 |            |      █████ |  11091 |
|     17 |            |      █████ |  11018 |
|     17 |            |      █████ |  10705 |
|     18 |            |      █████ |  10380 |
|     18 |            |       ████ |   9946 |
|     19 |            |       ████ |   8916 |
|     18 |            |        ███ |   7531 |
|     18 |            |         ██ |   5951 |
|     16 |            |         ██ |   4686 |
|     17 |            |          █ |   3726 |
|     17 |            |          █ |   3138 |
|     19 |            |          █ |   2474 |
|     18 |            |            |   1987 |
|     18 |            |            |   1374 |
|     18 |            |            |    951 |
|     15 |            |            |    596 |
|     16 |            |            |    329 |
|     18 |            |            |     41 |
|     17 |            |            |     13 |
|     17 |            |            |     11 |
|     17 |            |            |     11 |
|     18 |            |            |     15 |
|     19 |            |            |     13 |
|     20 |            |            |     12 |
|     19 |            |            |     14 |
|     18 |            |            |     14 |
|     19 |            |            |     13 |
|     19 |            |            |     13 |
|     17 |            |            |     18 |
|     21 |            |            |      8 |
|     20 |            |            |      8 |
|     18 |            |            |    120 |
|     19 |            |            |    253 |
|     22 |            |            |    456 |
|     19 |            |            |    805 |
|     16 |            |            |   1197 |
|     16 |            |            |   1257 |
|     17 |            |            |   1453 |
|     17 |            |            |   1646 |
|     17 |            |            |   1715 |
|     21 |            |            |   1932 |
|     18 |            |          █ |   2187 |
|     18 |            |          █ |   2239 |
|     15 |            |          █ |   2341 |
|     14 |            |          █ |   2328 |
|     16 |            |          █ |   2383 |
|     17 |            |          █ |   2473 |
|     16 |            |          █ |   2525 |
|     17 |            |          █ |   2581 |
|     18 |            |          █ |   2575 |
|     18 |            |          █ |   2564 |
|     17 |            |          █ |   2630 |
|     16 |            |          █ |   2534 |
|     15 |            |          █ |   2447 |
|     18 |            |          █ |   2334 |
|     19 |            |          █ |   2169 |
|     19 |            |          █ |   2091 |
|     17 |            |            |   1988 |
|     16 |            |            |   1925 |
|     15 |            |            |   1887 |
|     16 |            |            |   1834 |
|     17 |            |            |   1792 |
|     14 |            |            |   1600 |
|     17 |            |            |   1658 |
|     19 |            |            |   1623 |
|     19 |            |            |   1487 |
|     19 |            |            |   1215 |
|     18 |            |            |   1143 |
|     19 |            |            |    876 |
|     19 |            |            |    683 |
|     20 |            |            |    451 |
|     20 |            |            |    157 |
|     19 |            |            |     14 |
|     18 |            |            |     12 |
|     18 |            |            |     12 |
|     18 |            |            |     12 |
|     17 |            |            |     12 |
|     18 |            |            |     13 |
|     19 |            |            |     12 |
|     18 |            |            |     12 |
|     17 |            |            |     12 |
|     19 |            |            |     10 |
|     18 |            |            |     15 |
|     17 |            |            |     13 |
|     18 |            |            |     14 |
|     19 |            |            |      6 |
|     18 |            |            |    300 |
|     21 |            |            |    554 |
|     19 |            |            |   1006 |
|     20 |            |            |   1555 |
|     18 |            |          █ |   2150 |
|     19 |            |          █ |   2747 |
|     20 |            |          █ |   3319 |
|     20 |            |         ██ |   4011 |
|     19 |            |         ██ |   4810 |
|     19 |            |         ██ |   5796 |
|     17 |            |        ███ |   6531 |
|     20 |            |        ███ |   6967 |
|     18 |            |        ███ |   6704 |
|     16 |            |        ███ |   6741 |
|     15 |            |        ███ |   6293 |
|     16 |            |         ██ |   5721 |
|     16 |            |         ██ |   5092 |
|     17 |            |         ██ |   4636 |
|     17 |            |         ██ |   4027 |
|     18 |            |          █ |   3941 |
|     21 |            |          █ |   3556 |
|     19 |            |          █ |   3574 |
|     18 |            |          █ |   3598 |
|     17 |            |          █ |   3663 |
|     18 |            |          █ |   3793 |
|     18 |            |          █ |   3838 |
|     21 |            |         ██ |   4181 |
|     19 |            |         ██ |   4469 |
|     16 |            |         ██ |   4842 |
|     16 |            |         ██ |   5292 |
|     16 |            |         ██ |   5544 |
|     15 |            |         ██ |   5802 |
|     16 |            |        ███ |   6231 |
|     15 |            |        ███ |   6732 |
|     15 |            |        ███ |   7185 |
|     16 |            |        ███ |   7607 |
|     20 |            |       ████ |   8376 |
|     16 |            |       ████ |   9224 |
|     15 |            |      █████ |  10149 |
|     17 |            |      █████ |  11028 |
|     16 |            |      █████ |  11901 |
|     17 |            |     ██████ |  12463 |
|     19 |            |     ██████ |  13023 |
|     17 |            |     ██████ |  13478 |
|     16 |            |     ██████ |  13831 |
|     17 |            |     ██████ |  13876 |
|     18 |            |     ██████ |  13795 |
|     18 |            |     ██████ |  13487 |
|     20 |            |     ██████ |  12865 |
|     22 |            |     ██████ |  12507 |
|     20 |            |     ██████ |  12070 |
|     19 |            |      █████ |  11250 |
|     18 |            |      █████ |  10330 |
|     17 |            |       ████ |   9414 |
|     19 |            |       ████ |   8326 |
|     20 |            |        ███ |   7339 |
|     18 |            |        ███ |   6382 |
|     18 |            |         ██ |   5637 |
|     19 |            |         ██ |   4927 |
|     20 |            |         ██ |   4334 |
|     18 |            |         ██ |   4032 |
|     18 |            |          █ |   3757 |
|     18 |            |          █ |   3393 |
|     19 |            |          █ |   3152 |
|     16 |            |          █ |   2993 |
|     18 |            |          █ |   2812 |
|     17 |            |          █ |   2658 |
|     18 |            |          █ |   2500 |
|     19 |            |          █ |   2321 |
|     18 |            |          █ |   2224 |
|     15 |            |          █ |   2239 |
|     17 |            |          █ |   2363 |
|     14 |            |          █ |   2605 |
|     15 |            |          █ |   2983 |
|     17 |            |          █ |   3438 |
|     17 |            |         ██ |   4013 |
|     16 |            |         ██ |   4935 |
|     16 |            |        ███ |   6188 |
|     18 |            |        ███ |   7538 |
|     17 |            |       ████ |   8829 |
|     16 |            |      █████ |  10239 |
|     15 |            |      █████ |  10962 |
|     17 |            |      █████ |  11544 |
|     19 |            |     ██████ |  12055 |
|     19 |            |     ██████ |  12588 |
|     18 |            |     ██████ |  12887 |
|     17 |            |     ██████ |  13190 |
|     16 |            |    ███████ |  14056 |
|     19 |            |    ███████ |  15002 |
|     18 |            |   ████████ |  16115 |
|     17 |            |   ████████ |  17499 |
|     18 |            |  █████████ |  18761 |
|     17 |            |  █████████ |  19871 |
|     16 |            | ██████████ |  20999 |
|     15 |            | ██████████ |  21743 |
|     16 |            | ███████████ |  22077 |
|     15 |            | ███████████ |  22318 |
|     17 |            | ███████████ |  22227 |
|     17 |            | ███████████ |  22222 |
|     19 |            | ██████████ |  21991 |
|     15 |            | ██████████ |  21972 |
|     15 |            | ██████████ |  21912 |
|     15 |            | ██████████ |  21625 |
|     17 |            | ██████████ |  21296 |
|     16 |            | ██████████ |  20841 |
|     17 |            | ██████████ |  20004 |
|     18 |            |  █████████ |  18913 |
|     19 |            |   ████████ |  17554 |
|     18 |            |   ████████ |  16200 |
|     17 |            |    ███████ |  14578 |
|     19 |            |     ██████ |  12693 |
|     17 |            |      █████ |  10620 |
|     18 |            |       ████ |   8054 |
|     19 |            |         ██ |   5719 |
|     20 |            |         ██ |   4145 |
|     18 |            |          █ |   3202 |
|     18 |            |          █ |   2528 |
|     19 |            |            |   1852 |
|     20 |            |            |   1173 |
|     17 |            |            |    658 |
|     20 |            |            |    211 |
|     18 |            |            |     16 |
|     16 |            |            |     13 |
|     17 |            |            |     11 |
|     17 |            |            |     14 |
|     20 |            |            |     11 |
|     20 |            |            |     15 |
|     22 |            |            |     42 |
|     19 |            |            |    326 |
|     20 |            |            |    655 |
|     19 |            |            |   1125 |
|     20 |            |            |   1768 |
|     17 |            |          █ |   2481 |
|     20 |            |          █ |   3231 |
|     18 |            |         ██ |   4199 |
|     20 |            |         ██ |   5920 |
|     17 |            |       ████ |   8201 |
|     20 |            |       ████ |   9882 |
|     18 |            |      █████ |  11208 |
|     21 |            |     ██████ |  12302 |
|     20 |            |     ██████ |  13469 |
|     17 |            |    ███████ |  14741 |
|     15 |            |   ████████ |  16283 |
|     19 |            |   ████████ |  17722 |
|     16 |            |  █████████ |  19269 |
|     16 |            | ██████████ |  20853 |
|     18 |            | ██████████ |  21873 |
|     17 |            | ███████████ |  22020 |
|     15 |            | ██████████ |  21946 |
|     15 |            | ██████████ |  21955 |
|     16 |            | ██████████ |  21460 |
|     16 |            | ██████████ |  20597 |
|     17 |            |  █████████ |  19632 |
|     17 |            |  █████████ |  18307 |
|     17 |            |   ████████ |  16497 |
|     17 |            |    ███████ |  14225 |
|     15 |            |      █████ |  11646 |
|     17 |            |        ███ |   7953 |
|     17 |            |         ██ |   4260 |
|     17 |            |          █ |   2568 |
|     16 |            |            |   1093 |
|     18 |            |            |      6 |
|     15 |            |            |      9 |
|     15 |            |            |     13 |
|     17 |            |            |     13 |
|     18 |            |            |     14 |
|     21 |            |            |     16 |
|     21 |            |            |     12 |
|     17 |            |            |     13 |
|     19 |            |            |     10 |
|     18 |            |            |     12 |
|     21 |            |            |     13 |
|     19 |            |            |     13 |
|     19 |            |            |     13 |
|     17 |            |            |     12 |
|     21 |            |            |     14 |
|     16 |            |            |     12 |
|     17 |            |            |     12 |
|     18 |            |            |     12 |
|     19 |            |            |     14 |
|     18 |            |            |     14 |
|     17 |            |            |     10 |
|     19 |            |            |     13 |
|     17 |            |            |     12 |
|     17 |            |            |     14 |
|     20 |            |            |     12 |
|     18 |            |            |     12 |
|     20 |            |            |     12 |
|     20 |            |            |     12 |
|     16 |            |            |     15 |
|     15 |            |            |     11 |
|     18 |            |            |     12 |
|     16 |            |            |     12 |
|     19 |            |            |     12 |
|     17 |            |            |     11 |
|     17 |            |            |     14 |
|     19 |            |            |     12 |
|     18 |            |            |     13 |
|     19 |            |            |     13 |
|     17 |            |            |     12 |
|     19 |            |            |     14 |
|     18 |            |            |     12 |
|     19 |            |            |     14 |
|     20 |            |            |     14 |
|     18 |            |            |     14 |
|     20 |            |            |     15 |
|     18 |            |            |     13 |
|     20 |            |            |     14 |
|     18 |            |            |     14 |
|     18 |            |            |     12 |
|     18 |            |            |     14 |
|     19 |            |            |     12 |
|     18 |            |            |     13 |
|     18 |            |            |     13 |
|     18 |            |            |     15 |
|     19 |            |            |     13 |
|     19 |            |            |     12 |
|     19 |            |            |     14 |
|     18 |            |            |     13 |
|     18 |            |            |     13 |
|     19 |            |            |     12 |
|     19 |            |            |     12 |
|     18 |            |            |     12 |
|     16 |            |            |     12 |
|     17 |            |            |     13 |
|     18 |            |            |     11 |
|     17 |            |            |     12 |
|     16 |            |            |     10 |
|     16 |            |            |     10 |
|     17 |            |            |     13 |
|     17 |            |            |     11 |
|     15 |            |            |      9 |
|     16 |            |            |     10 |
|     17 |            |            |     10 |
|     17 |            |            |     12 |
|     18 |            |            |     12 |
|     18 |            |            |     14 |
|     18 |            |            |     11 |
|     15 |            |            |      9 |
|     17 |            |            |     13 |
|     15 |            |            |     12 |
|     18 |            |            |     12 |
|     16 |            |            |     10 |
|     17 |            |            |     13 |
|     16 |            |            |     10 |
|     18 |            |            |     12 |
|     19 |            |            |     14 |
|     17 |            |            |     12 |
|     18 |            |            |     14 |
|     17 |            |            |     12 |
|     17 |            |            |     14 |
|     18 |            |            |     13 |
|     19 |            |            |     13 |
|     19 |            |            |     13 |
|     16 |            |            |     13 |
|     16 |            |            |     13 |
|     15 |            |            |     12 |
|     18 |            |            |     12 |
|     17 |            |            |     11 |
|     19 |            |            |     14 |
|     17 |            |            |     13 |
|     17 |            |            |     13 |
|     19 |            |            |     14 |
|     16 |            |            |     14 |
|     18 |            |            |     13 |
|     17 |            |            |     11 |
|     16 |            |            |     13 |
|     18 |            |            |     14 |
|     16 |            |            |     12 |
|     19 |            |            |     12 |
|     18 |            |            |     11 |
|     16 |            |            |     13 |
|     17 |            |            |     11 |
|     17 |            |            |     11 |
|     17 |            |            |     10 |
|     16 |            |            |     12 |
|     17 |            |            |     11 |
|     17 |            |            |     12 |
|     16 |            |            |     10 |
|     16 |            |            |     11 |
|     14 |            |            |     12 |
|     15 |            |            |     10 |
|     15 |            |            |      9 |
|     17 |            |            |     12 |
|     13 |            |            |     14 |
|     18 |            |            |      9 |
|     15 |            |            |     12 |
|     17 |            |            |     11 |
|     16 |            |            |     12 |
|     17 |            |            |     13 |
|     17 |            |            |     12 |
|     18 |            |            |      9 |
|     18 |            |            |     10 |
|     17 |            |            |     11 |
|     17 |            |            |     10 |
|     14 |            |            |     10 |
|     14 |            |            |     14 |
|     17 |            |            |     10 |
|     16 |            |            |     11 |
|     17 |            |            |     12 |
|     14 |            |            |     10 |
|     57 |            |            |     11 |
|    750 |            |            |      9 |
|   1802 |            |            |      8 |
|   2863 |          █ |            |      8 |
|   3592 |          █ |            |     11 |
|   4418 |         ██ |            |     12 |
|   5496 |         ██ |            |     11 |
|   7006 |        ███ |            |     11 |
|   9375 |       ████ |            |     11 |
|  10916 |      █████ |            |      9 |
|  12262 |     ██████ |            |     10 |
|  13125 |     ██████ |            |     10 |
|  14470 |    ███████ |            |     11 |
|  14458 |    ███████ |            |     10 |
|  14238 |    ███████ |            |     14 |
|  15175 |    ███████ |            |     12 |
|  14566 |    ███████ |            |     13 |
|  14365 |    ███████ |            |     12 |
|  14289 |    ███████ |            |      7 |
|  13001 |     ██████ |            |     10 |
|  11654 |      █████ |            |      7 |
|   8827 |       ████ |            |      8 |
|   6350 |        ███ |            |      9 |
|   4887 |         ██ |            |      8 |
|   4093 |         ██ |            |      8 |
|   3682 |          █ |            |      9 |
|   3994 |          █ |            |      8 |
|   4722 |         ██ |            |      7 |
|   5516 |         ██ |            |      5 |
|   5885 |         ██ |            |      5 |
|   5818 |         ██ |            |      8 |
|   6024 |        ███ |            |      1 |
|   5400 |         ██ |            |      7 |
|   5248 |         ██ |            |      9 |
|   5325 |         ██ |            |      6 |
|   5979 |         ██ |            |     10 |
|   7795 |        ███ |            |     10 |
|   9112 |       ████ |            |      8 |
|   9044 |       ████ |            |     10 |
|   9527 |       ████ |            |      8 |
|   9021 |       ████ |            |      9 |
|   8528 |       ████ |            |     11 |
|   7538 |        ███ |            |     14 |
|   6135 |        ███ |            |      8 |
|   5128 |         ██ |            |      9 |
|   5133 |         ██ |            |     10 |
|   5512 |         ██ |            |      5 |
|   6255 |        ███ |            |      4 |
|   6302 |        ███ |            |      3 |
|   5961 |         ██ |            |     10 |
|   5378 |         ██ |            |      4 |
|   4769 |         ██ |            |      8 |
|   4019 |         ██ |            |      3 |
|   3136 |          █ |            |      1 |
|   2308 |          █ |            |      5 |
|   1318 |            |            |      2 |
|    743 |            |            |      5 |
|    196 |            |            |      6 |
|    228 |            |            |      4 |
|    277 |            |            |      7 |
|     57 |            |            |      4 |
|      7 |            |            |      2 |
|    116 |            |            |     12 |
|     86 |            |            |      2 |
|    497 |            |            |      3 |
|   1423 |            |            |      1 |
|   2631 |          █ |            |      5 |
|   3222 |          █ |            |      7 |
|   3235 |          █ |            |      9 |
|   3261 |          █ |            |      7 |
|   2946 |          █ |            |      5 |
|   2705 |          █ |            |      7 |
|   2218 |          █ |            |      5 |
|   1756 |            |            |     10 |
|   1102 |            |            |      7 |
|    750 |            |            |      9 |
|    572 |            |            |      8 |
|    540 |            |            |     11 |
|    599 |            |            |      8 |
|    547 |            |            |      8 |
|    474 |            |            |      8 |
|    433 |            |            |      9 |
|    419 |            |            |      7 |
|    247 |            |            |      7 |
|    215 |            |            |      7 |
|     72 |            |            |      7 |
|     13 |            |            |     10 |
|     13 |            |            |      7 |
|     14 |            |            |     10 |
|    208 |            |            |      7 |
|    722 |            |            |      9 |
|   1616 |            |            |      9 |
|   2555 |          █ |            |      9 |
|   3317 |          █ |            |     11 |
|   3672 |          █ |            |      9 |
|   3919 |          █ |            |     11 |
|   3615 |          █ |            |      7 |
|   3380 |          █ |            |      5 |
|   3322 |          █ |            |      9 |
|   2953 |          █ |            |     11 |
|   2598 |          █ |            |      8 |
|   2580 |          █ |            |     10 |
|   2694 |          █ |            |      9 |
|   2846 |          █ |            |      9 |
|   3584 |          █ |            |      8 |
|   4963 |         ██ |            |     12 |
|   6819 |        ███ |            |      7 |
|   8484 |       ████ |            |      9 |
|   9928 |       ████ |            |     10 |
|  10516 |      █████ |            |      9 |
|   9988 |       ████ |            |      6 |
|   8711 |       ████ |            |      8 |
|   7221 |        ███ |            |      8 |
|   5168 |         ██ |            |      6 |
|   3889 |          █ |            |      4 |
|   2798 |          █ |            |      5 |
|   1448 |            |            |      4 |
|    548 |            |            |      1 |
|      3 |            |            |      1 |
|      9 |            |            |      6 |
|      8 |            |            |      6 |
|      4 |            |            |      1 |
|      7 |            |            |      2 |
|      5 |            |            |      8 |
|    146 |            |            |      2 |
|   1430 |            |            |      6 |
|   3497 |          █ |            |      4 |
|   5272 |         ██ |            |      5 |
|   6055 |        ███ |            |      1 |
|   6858 |        ███ |            |      8 |
|   7226 |        ███ |            |      7 |
|   6189 |        ███ |            |      6 |
|   5171 |         ██ |            |      7 |
|   4291 |         ██ |            |      7 |
|   3479 |          █ |            |      8 |
|   2181 |          █ |            |      5 |
|   1130 |            |            |      2 |
|    261 |            |            |      5 |
|      7 |            |            |      7 |
|      7 |            |            |      6 |
|      8 |            |            |      4 |
|      7 |            |            |      4 |
|     11 |            |            |      6 |
|      9 |            |            |      6 |
|     11 |            |            |      7 |
|     11 |            |            |      7 |
|     14 |            |            |      8 |
|     13 |            |            |      9 |
|     14 |            |            |      9 |
|     13 |            |            |      8 |
|     13 |            |            |      8 |
|     10 |            |            |      5 |
|     11 |            |            |      8 |
|     10 |            |            |      6 |
|     13 |            |            |      8 |
|     13 |            |            |      7 |
|     11 |            |            |      6 |
|     10 |            |            |      8 |
|     12 |            |            |      8 |
|     12 |            |            |      9 |
|     12 |            |            |      7 |
|     13 |            |            |     11 |
|     15 |            |            |      6 |
|     13 |            |            |      9 |
|     13 |            |            |      8 |
|     11 |            |            |      7 |
|     14 |            |            |      7 |
|      9 |            |            |      5 |
|     12 |            |            |      8 |
|     12 |            |            |      8 |
|     13 |            |            |      8 |
|     12 |            |            |      8 |
|     11 |            |            |      8 |
|     13 |            |            |      6 |
|     14 |            |            |      7 |
|     10 |            |            |      7 |
|     12 |            |            |      8 |
|     11 |            |            |      8 |
|     12 |            |            |      7 |
|     10 |            |            |     10 |
|     13 |            |            |      7 |
|     13 |            |            |      8 |
|     14 |            |            |     10 |
|     14 |            |            |      8 |
|     14 |            |            |      9 |
|     13 |            |            |      9 |
|     11 |            |            |      7 |
|     12 |            |            |      7 |
|     14 |            |            |     10 |
|     14 |            |            |      9 |
|     15 |            |            |     13 |
|     12 |            |            |      8 |
|     13 |            |            |     10 |
|     17 |            |            |     12 |
|     14 |            |            |      8 |
|     13 |            |            |      9 |
|     15 |            |            |      9 |
|     14 |            |            |      9 |
|     16 |            |            |      8 |
|     14 |            |            |      9 |
|     15 |            |            |     13 |
|     14 |            |            |     10 |
|     15 |            |            |      6 |
|     13 |            |            |      7 |
|     13 |            |            |      9 |
|     15 |            |            |      9 |
|     14 |            |            |      9 |
|     15 |            |            |      8 |
|     14 |            |            |      9 |
|     16 |            |            |     12 |
|     17 |            |            |     10 |
|     15 |            |            |     12 |
|     16 |            |            |     11 |
|     16 |            |            |     10 |
|     15 |            |            |     10 |
|     14 |            |            |     11 |
|     13 |            |            |     10 |
|     14 |            |            |      9 |
|     15 |            |            |     11 |
|     13 |            |            |     11 |
|     17 |            |            |     10 |
|     15 |            |            |      9 |
|    107 |            |            |     10 |
|    644 |            |            |     10 |
|   1377 |            |            |     10 |
|   2267 |          █ |            |      8 |
|   2519 |          █ |            |      8 |
|   2836 |          █ |            |     10 |
|   3150 |          █ |            |     12 |
|   3591 |          █ |            |     10 |
|   4074 |         ██ |            |     11 |
|   4978 |         ██ |            |      8 |
|   5910 |         ██ |            |      8 |
|   7981 |        ███ |            |      7 |
|  10357 |      █████ |            |      9 |
|  11838 |      █████ |            |      8 |
|  12573 |     ██████ |            |     12 |
|  12559 |     ██████ |            |      8 |
|  12759 |     ██████ |            |      7 |
|  13055 |     ██████ |            |      8 |
|  13097 |     ██████ |            |      8 |
|  13523 |     ██████ |            |     12 |
|  14135 |    ███████ |            |     10 |
|  13497 |     ██████ |            |     10 |
|  14180 |    ███████ |            |     11 |
|  14295 |    ███████ |            |      8 |
|  14032 |    ███████ |            |      8 |
|  13367 |     ██████ |            |     11 |
|  11498 |      █████ |            |     10 |
|  12375 |     ██████ |            |      8 |
|  13465 |     ██████ |            |      8 |
|  12722 |     ██████ |            |     11 |
|  12834 |     ██████ |            |      8 |
|  11182 |      █████ |            |     11 |
|  11291 |      █████ |            |      7 |
|  12370 |     ██████ |            |      5 |
|  13048 |     ██████ |            |      8 |
|  14319 |    ███████ |            |      2 |
|  14423 |    ███████ |            |      7 |
|  16001 |   ████████ |            |      8 |
|  16082 |   ████████ |            |      6 |
|  17784 |   ████████ |            |      3 |
|  18006 |  █████████ |            |      7 |
|  18967 |  █████████ |            |      2 |
|  19258 |  █████████ |            |      3 |
|  18820 |  █████████ |            |      6 |
|  20546 | ██████████ |            |      4 |
|  20763 | ██████████ |            |      8 |
|  22291 | ███████████ |            |      4 |
|  20850 | ██████████ |            |      5 |
|  21715 | ██████████ |            |     13 |
|  21501 | ██████████ |            |      1 |
|  21028 | ██████████ |            |      8 |
|  20463 | ██████████ |            |      5 |
|  19321 |  █████████ |            |     11 |
|  19838 |  █████████ |            |      5 |
|  20268 | ██████████ |            |      5 |
|  21485 | ██████████ |            |      4 |
|  20393 | ██████████ |            |      5 |
|  22918 | ███████████ |            |      8 |
|  22791 | ███████████ |            |      2 |
|  20355 | ██████████ |            |      6 |
|  20620 | ██████████ |            |      7 |
|  21137 | ██████████ |            |      4 |
|  20381 | ██████████ |            |      7 |
|  20650 | ██████████ |            |      4 |
|  20539 | ██████████ |            |      8 |
|  19864 |  █████████ |            |      7 |
|  18918 |  █████████ |            |      8 |
|  17867 |   ████████ |            |      2 |
|  19138 |  █████████ |            |      5 |
|  19904 |  █████████ |            |      8 |
|  17916 |   ████████ |            |      4 |
|  16633 |   ████████ |            |      8 |
|  14488 |    ███████ |            |      8 |
|  12259 |     ██████ |            |      8 |
|  12501 |     ██████ |            |      2 |
|  13027 |     ██████ |            |      4 |
|  10861 |      █████ |            |      2 |
|  11320 |      █████ |            |      1 |
|  11085 |      █████ |            |      5 |
|  10445 |      █████ |            |      2 |
|  14186 |    ███████ |            |      3 |
|  15824 |    ███████ |            |      7 |
|  15839 |    ███████ |            |      5 |
|  16137 |   ████████ |            |      4 |
|  17202 |   ████████ |            |      6 |
|  16339 |   ████████ |            |      5 |
|  17219 |   ████████ |            |      5 |
|  17460 |   ████████ |            |      7 |
|  16877 |   ████████ |            |      4 |
|  17155 |   ████████ |            |      7 |
|  17183 |   ████████ |            |      8 |
|  17404 |   ████████ |            |      8 |
|  17321 |   ████████ |            |      9 |
|  17079 |   ████████ |            |      9 |
|  17208 |   ████████ |            |     12 |
|  17186 |   ████████ |            |     11 |
|  17009 |   ████████ |            |     14 |
|  16992 |   ████████ |            |     11 |
|  17185 |   ████████ |            |     11 |
|  17044 |   ████████ |            |     10 |
|  16938 |   ████████ |            |     10 |
|  16991 |   ████████ |            |     12 |
|  16913 |   ████████ |            |     11 |
|  16826 |   ████████ |            |      9 |
|  16778 |   ████████ |            |     10 |
|  16722 |   ████████ |            |     13 |
|  16720 |   ████████ |            |     13 |
|  16728 |   ████████ |            |     12 |
|  16734 |   ████████ |            |     12 |
|  16659 |   ████████ |            |     12 |
|  16841 |   ████████ |            |     10 |
|  16794 |   ████████ |            |     11 |
|  16680 |   ████████ |            |     12 |
|  16431 |   ████████ |            |     11 |
|  16519 |   ████████ |            |     10 |
|  16382 |   ████████ |            |     12 |
|  16217 |   ████████ |            |     12 |
|  16194 |   ████████ |            |     11 |
|  15942 |    ███████ |            |     12 |
|  15875 |    ███████ |            |     10 |
|  15897 |    ███████ |            |     13 |
|  15791 |    ███████ |            |     10 |
|  15853 |    ███████ |            |     11 |
|  15855 |    ███████ |            |      8 |
|  15755 |    ███████ |            |     10 |
|  15667 |    ███████ |            |      9 |
|  15783 |    ███████ |            |     10 |
|  15598 |    ███████ |            |      9 |
|  15502 |    ███████ |            |     10 |
|  15434 |    ███████ |            |      9 |
|  15318 |    ███████ |            |      8 |
|  15139 |    ███████ |            |      9 |
|  14932 |    ███████ |            |      8 |
|  15169 |    ███████ |            |      6 |
|  14952 |    ███████ |            |     10 |
|  14682 |    ███████ |            |      9 |
|  14423 |    ███████ |            |     14 |
|  14614 |    ███████ |            |     12 |
|  14313 |    ███████ |            |     11 |
|  14663 |    ███████ |            |     11 |
|  14477 |    ███████ |            |     12 |
|  14641 |    ███████ |            |     13 |
|  14136 |    ███████ |            |     10 |
|  13277 |     ██████ |            |     13 |
|  12758 |     ██████ |            |     10 |
|  11641 |      █████ |            |     10 |
|   9759 |       ████ |            |      8 |
|   8652 |       ████ |            |      9 |
|   6936 |        ███ |            |      8 |
|   5474 |         ██ |            |     10 |
|   4496 |         ██ |            |     12 |
|   4270 |         ██ |            |     11 |
|   4453 |         ██ |            |     12 |
|   4631 |         ██ |            |     13 |
|   4682 |         ██ |            |     13 |
|   4373 |         ██ |            |     10 |
|   3715 |          █ |            |      8 |
|   2765 |          █ |            |      9 |
|   1957 |            |            |      7 |
|   1583 |            |            |      9 |
|   1275 |            |            |     10 |
|    698 |            |            |     13 |
|    219 |            |            |     10 |
|     19 |            |            |     10 |
|     16 |            |            |     13 |
|     17 |            |            |     13 |
|     17 |            |            |     12 |
|     17 |            |            |     11 |
|     16 |            |            |      9 |
|     15 |            |            |      7 |
|     13 |            |            |      9 |
|     14 |            |            |     10 |
|     15 |            |            |     13 |
|     16 |            |            |      8 |
|     16 |            |            |     11 |
|     16 |            |            |     11 |
|     15 |            |            |      7 |
|     14 |            |            |      8 |
|     15 |            |            |     12 |
|     18 |            |            |     13 |
|     18 |            |            |     13 |
|     20 |            |            |      9 |
|     20 |            |            |     15 |
|     19 |            |            |     11 |
|     18 |            |            |     13 |
|     17 |            |            |      9 |
|     13 |            |            |     13 |
|     17 |            |            |     13 |
|     17 |            |            |     13 |
|     17 |            |            |      9 |
|     17 |            |            |     14 |
|     15 |            |            |     12 |
|     15 |            |            |     14 |
|     13 |            |            |     11 |
|     15 |            |            |     13 |
|     20 |            |            |      9 |
|     14 |            |            |     10 |
|     17 |            |            |     13 |
|     14 |            |            |     12 |
|     17 |            |            |     10 |
|     14 |            |            |     13 |
|     16 |            |            |     13 |
|     17 |            |            |     10 |
|     17 |            |            |     12 |
|     18 |            |            |     14 |
|     18 |            |            |      8 |
|     15 |            |            |      9 |
|     16 |            |            |     11 |
|     13 |            |            |      9 |
|     15 |            |            |     10 |
|     17 |            |            |     13 |
|     13 |            |            |     11 |
|     15 |            |            |     10 |
|     17 |            |            |     11 |
|     15 |            |            |      8 |
|     10 |            |            |     10 |
|     11 |            |            |      9 |
|     13 |            |            |      8 |
|     18 |            |            |     13 |
|     12 |            |            |      7 |
|     14 |            |            |     10 |
|     16 |            |            |     11 |
|     13 |            |            |      8 |
|     15 |            |            |     11 |
|     14 |            |            |     12 |
|     18 |            |            |     14 |
|     16 |            |            |     11 |
|     14 |            |            |     10 |
|     18 |            |            |     15 |
